"","NameBankID","EOLID","NameFound","NameConfirmed","Titles"
"15221","10577538","","Cereus russellianus","Cereus russellianus",NA
"15222","","","E. titmcattim","",NA
"15223","2663286","21653270","Epiphyllum","Epiphyllum",NA
"15224","8479718","588963","Epiphyllum bridgesii","Epiphyllum bridgesii",NA
"15225","","","Epiphyllum rueckerianum","Epiphyllum ruckerianum Hort. ex Lem.",NA
"15226","5882641","","Epiphyllum russellianum","Epiphyllum russellianum",NA
"15227","614023","11256275","Epiphyllum truncatum rueckerianum","Epiphyllum truncatum Haw.",NA
"15228","3474732","5194791","Phyllocactus","Phyllocactus",NA
"15229","10580209","","Phyllocactus russellianus","Phyllocactus russellianus",NA
"15230","3474733","","Phyllocereus","Phyllocereus",NA
"15231","3413866","5197056","Zygocactus","Zygocactus",NA
"15232","448666","4228","CACTACEAE","Cactaceae",NA
"15233","657350","38008","Cereus","Cereus",NA
"15234","2663286","21653270","Epiphyllum","Epiphyllum",NA
"15235","2676300","479676","Epiphyllum phyllanthus","Epiphyllum phyllanthus",NA
"15236","2780390","588963","Epiphyllum truncatum","Epiphyllum truncatum",NA
"15237","4221582","","Linnaeus","Linnaeus",NA
"15238","4259263","","Nocturna","Nocturna",NA
"15239","2646159","11255298","Opuntia","Opuntia",NA
"15240","4935031","29241","Phyllanthus","Phyllanthus",NA
"15241","3474949","","Phyllarthus","Phyllarthus",NA
"15242","3474732","5194791","Phyllocactus","Phyllocactus",NA
"15243","3474733","","Phyllocereus","Phyllocereus",NA
"15244","","","Botavus","",NA
"15245","9019935","","Cereus phyllanthus","Cereus phyllanthus",NA
"15246","","","E. carlagense","",NA
"15247","","","E. darrahii","",NA
"15248","","","E. stridum","",NA
"15249","2663286","21653270","Epiphyllum","Epiphyllum",NA
"15250","","462137","Epiphyllum americanum","Notophyllum americanum Verrill, 1882",NA
"15251","5767611","5184577","Epiphyllum anguliger","Epiphyllum anguliger",NA
"15252","","5184584","Epiphyllum caudatum","Epiphyllum caudatum Britton & Rose",NA
"15253","5779798","5184591","Epiphyllum crenatum","Epiphyllum crenatum",NA
"15254","9020182","","Epiphyllum gaillardae","Epiphyllum gaillardae",NA
"15255","5780478","","Epiphyllum grandilobum","Epiphyllum grandilobum",NA
"15256","","5184608","Epiphyllum guatemalense","Epiphyllum guatemalense Britton & J. N. Rose",NA
"15257","2773747","11256002","Epiphyllum hookeri","Epiphyllum hookeri",NA
"15258","5780518","","Epiphyllum lepidocarpum","Epiphyllum lepidocarpum",NA
"15259","2671531","482221","Epiphyllum oxypetalum","Epiphyllum oxypetalum",NA
"15260","2676300","479676","Epiphyllum phyllanthus","Epiphyllum phyllanthus",NA
"15261","5785414","","Epiphyllum pittieri","Epiphyllum pittieri",NA
"15262","5780522","5184584","Epiphyllum pumilum","Epiphyllum pumilum",NA
"15263","9111719","","Hariola macrocarpa","Hariota macrocarpa (Miq.) Kuntze",NA
"15264","4221582","","Linnaeus","Linnaeus",NA
"15265","","","Martius","",NA
"15266","9020340","","Opuntia phyllanthus","Opuntia phyllanthus",NA
"15267","9020556","","Phyllocactus gaillardae","Phyllocactus gaillardae",NA
"15268","","479676","Phyllocactus phyllanthus","Phyllocactus phyllanthus (L.) Link",NA
"15269","9111775","","Phyllocactus phyllanthus boliviensis","Phyllocactus phyllanthus boliviensis",NA
"15270","9046760","","Phyllocactus phyllanthus columbiensis","Phyllocactus phyllanthus columbiensis",NA
"15271","9111738","","Phyllocactus phyllanthus paraguayensis","Phyllocactus phyllanthus paraguayensis",NA
"15272","9046621","","Rhipsalis macrocarpa","Rhipsalis macrocarpa",NA
"15273","9020736","","Rhipsalis phyllanthus","Rhipsalis phyllanthus",NA
"15274","448666","4228","CACTACEAE","Cactaceae",NA
"15275","657350","38008","Cereus","Cereus",NA
"15276","5866949","5182506","Cereus oxypetalus","Cereus oxypetalus DC.",NA
"15277","9019935","","Cereus phyllanthus","Cereus phyllanthus",NA
"15278","","","Cereus scolopendrii","",NA
"15279","","","Dillenius","",NA
"15280","2663286","21653270","Epiphyllum","Epiphyllum",NA
"15281","8675632","","Epiphyllum acuminatum","Epiphyllum acuminatum",NA
"15282","9020182","","Epiphyllum gaillardae","Epiphyllum gaillardae",NA
"15283","2671531","482221","Epiphyllum oxypetalum","Epiphyllum oxypetalum",NA
"15284","5848659","","Epiphyllum phyllanthoides","Epiphyllum phyllanthoides",NA
"15285","2654498","38426","Heliotropium","Heliotropium",NA
"15286","4221582","","Linnaeus","Linnaeus",NA
"15287","","","Martius","",NA
"15288","8675651","","Phyllocactus acuminatus","Phyllocactus acuminatus",NA
"15289","8675602","","Phyllocactus grandis","Phyllocactus grandis",NA
"15290","8675615","","Phyllocactus guyanensis","Phyllocactus guyanensis",NA
"15291","8380650","","Phyllocactus latifrons","Phyllocactus latifrons",NA
"15292","9049134","","Phyllocactus oxypetalus","Phyllocactus oxypetalus",NA
"15293","","479676","Phyllocactus phyllanthus","Phyllocactus phyllanthus (L.) Link",NA
"15294","8675667","","Phyllocactus purpusii","Phyllocactus purpusii",NA
"15295","1542181","","Sina","Sina",NA
"15296","657350","38008","Cereus","Cereus",NA
"15297","9512356","","Cereus latifrons","Cereus latifrons",NA
"15298","5866949","5182506","Cereus oxypetalus","Cereus oxypetalus DC.",NA
"15299","2663286","21653270","Epiphyllum","Epiphyllum",NA
"15300","8675632","","Epiphyllum acuminatum","Epiphyllum acuminatum",NA
"15301","10578362","","Epiphyllum latifrons","Epiphyllum latifrons",NA
"15302","5780522","5184584","Epiphyllum pumilum","Epiphyllum pumilum",NA
"15303","","","P. macquianus","",NA
"15304","8675651","","Phyllocactus acuminatus","Phyllocactus acuminatus",NA
"15305","8675602","","Phyllocactus grandis","Phyllocactus grandis",NA
"15306","8380650","","Phyllocactus latifrons","Phyllocactus latifrons",NA
"15307","","","Phyllocactus londonii","Phyllocactus × londonii Haage ex Labour.",NA
"15308","","","Phyllocactus longipes","Phyllocactus × longipes Hort.Belg. ex Labour.",NA
"15309","","","Phyllocactus lothii","Phyllocactus × lothii Pfeiff. ex Labour.",NA
"15310","","","Phyllocactus maelenii","Phyllocactus × maelenii Salm-Dyck ex Labour.",NA
"15311","","","Phyllocactus maurantianus","Phyllocactus × maurantianus Hort.Berdl. ex Labour.",NA
"15312","","","Phyllocactus mexicanus","Phyllocactus × mexicanus Salm-Dyck ex Labour.",NA
"15313","9049134","","Phyllocactus oxypetalus","Phyllocactus oxypetalus",NA
"15314","9117232","","Phyllocactus pumilus","Phyllocactus pumilus",NA
"15315","8675667","","Phyllocactus purpusii","Phyllocactus purpusii",NA
"15316","","","Phyllocactus roseus","",NA
"15317","1841646","","Phyllocactus roseus albus","Phyllocactus Link",NA
"15318","","","Phyllocactus selloi","Phyllocactus × selloii Hort.Sello ex Labour.",NA
"15319","1841646","","Phyllocactus smithii","Phyllocactus Link",NA
"15320","1841646","","Phyllocactus smoli","Phyllocactus Link",NA
"15321","","","Zuccarini","",NA
"15322","448666","4228","CACTACEAE","Cactaceae",NA
"15323","2693785","10720381","Chama","Chama",NA
"15324","","5184584","Epiphyllum caudatum","Epiphyllum caudatum Britton & Rose",NA
"15325","5771649","","Epiphyllum darrahii","Epiphyllum darrahii",NA
"15326","8675571","","Fhyllocactus caudatus","Phyllocactus caudatus Vaupel",NA
"15327","8668337","","Fhyllocactus darrahii","Phyllocactus darrahii K. Schum.",NA
"15328","8668349","","Epiphylluin darrahii","Epiphyllum darrahii (K. Schum.) Britton & Rose",NA
"15329","2663286","21653270","Epiphyllum","Epiphyllum",NA
"15330","5785414","","Epiphyllum pittieri","Epiphyllum pittieri",NA
"15331","8668349","","Epiphylluin darrahii","Epiphyllum darrahii (K. Schum.) Britton & Rose",NA
"15332","2663286","21653270","Epiphyllum","Epiphyllum",NA
"15333","5785414","","Epiphyllum pittieri","Epiphyllum pittieri",NA
"15334","2663286","21653270","Epiphyllum","Epiphyllum",NA
"15335","5767611","5184577","Epiphyllum anguliger","Epiphyllum anguliger",NA
"15336","5771649","","Epiphyllum darrahii","Epiphyllum darrahii",NA
"15337","8668349","","Epiphyllura darrahii","Epiphyllum darrahii (K. Schum.) Britton & Rose",NA
"15338","8668295","5194798","Phyllocactus anguliger","Phyllocactus anguliger Lem.",NA
"15339","8668336","","Phyllocactus darrahii","Phyllocactus darrahii",NA
"15340","8668324","","Phyllocactus serratus","Phyllocactus serratus",NA
"15341","448666","4228","CACTACEAE","Cactaceae",NA
"15342","5917622","5182089","Cereus crenatus","Cereus crenatus Lindl.",NA
"15343","5771653","","Epiphyllum caulorhizum","Epiphyllum caulorhizum",NA
"15344","5779798","5184591","Epiphyllum crenatum","Epiphyllum crenatum",NA
"15345","5780478","","Epiphyllum grandilobum","Epiphyllum grandilobum",NA
"15346","5780520","5184617","Epiphyllum macropterum","Epiphyllum macropterum",NA
"15347","","","Floralia","",NA
"15348","3474732","5194791","Phyllocactus","Phyllocactus",NA
"15349","10580190","","Phyllocactus angularis","Phyllocactus angularis",NA
"15350","8380626","","Phyllocactus crenatus","Phyllocactus crenatus",NA
"15351","","","Phyllocactus crenatus amaranthinus","Phyllocactus crenatus var. amarantinus Regel",NA
"15352","10868988","","Phyllocactus crenatus vogelii","Phyllocactus crenatus var. vogelii",NA
"15353","1841646","","Phyllocactus elegans","Phyllocactus Link",NA
"15354","9049116","","Phyllocactus grandilobus","Phyllocactus grandilobus",NA
"15355","","","Phyllocactus macrolobus","",NA
"15356","5780520","5184617","Epiphyllum macropterum","Epiphyllum macropterum",NA
"15357","5780520","5184617","Epiphyllum macropterum","Epiphyllum macropterum",NA
"15358","2663286","21653270","Epiphyllum","Epiphyllum",NA
"15359","5785406","","Epiphyllum costaricense","Epiphyllum costaricense",NA
"15360","5779798","5184591","Epiphyllum crenatum","Epiphyllum crenatum",NA
"15361","5780520","5184617","Epiphyllum macropterum","Epiphyllum macropterum",NA
"15362","2671531","482221","Epiphyllum oxypetalum","Epiphyllum oxypetalum",NA
"15363","","","Phyllocacliis macropterus","",NA
"15364","3474732","5194791","Phyllocactus","Phyllocactus",NA
"15365","8380626","","Phyllocactus crenatus","Phyllocactus crenatus",NA
"15366","9020596","","Phyllocactus macrocarpus","Phyllocactus macrocarpus",NA
"15367","9020675","","Phyllocactus thomasianus","Phyllocactus thomasianus",NA
"15368","448666","4228","CACTACEAE","Cactaceae",NA
"15369","5780518","","Epiphyllum lepidocarpum","Epiphyllum lepidocarpum",NA
"15370","5780520","5184617","Epiphyllum macropterum","Epiphyllum macropterum",NA
"15371","5785414","","Epiphyllum pittieri","Epiphyllum pittieri",NA
"15372","9020578","","Phyllocactus lepidocarpus","Phyllocactus lepidocarpus",NA
"15373","9020656","","Phyllocactus pittieri","Phyllocactus pittieri",NA
"15374","2663286","21653270","Epiphyllum","Epiphyllum",NA
"15375","2663286","21653270","Epiphyllum","Epiphyllum",NA
"15376","2663286","21653270","Epiphyllum","Epiphyllum",NA
"15377","","5184608","Epiphyllum guatemalense","Epiphyllum guatemalense Britton & J. N. Rose",NA
"15378","448666","4228","CACTACEAE","Cactaceae",NA
"15379","2663286","21653270","Epiphyllum","Epiphyllum",NA
"15380","10578362","","Epiphyllum latifrons","Epiphyllum latifrons",NA
"15381","5767616","","Epiphyllum stenopetalum","Epiphyllum stenopetalum",NA
"15382","","5184584","Epiphyllum strictum","Epiphyllum strictum (Lem.) Britton & J. N. Rose",NA
"15383","3474732","5194791","Phyllocactus","Phyllocactus",NA
"15384","9117210","","Phyllocactus strictus","Phyllocactus strictus",NA
"15385","","","Cereiis hookeri","",NA
"15386","5917722","5182403","Cereus marginatus","Cereus marginatus DC.",NA
"15387","","","E. strictuni","",NA
"15388","2663286","21653270","Epiphyllum","Epiphyllum",NA
"15389","5785402","","Epiphyllum cartagense","Epiphyllum cartagense",NA
"15390","2773747","11256002","Epiphyllum hookeri","Epiphyllum hookeri",NA
"15391","2676300","479676","Epiphyllum phyllanthus","Epiphyllum phyllanthus",NA
"15392","9049049","","Phyllocactus cartagensis","Phyllocactus cartagensis",NA
"15393","9049067","","Phyllocactus cartagensis refractus","Phyllocactus cartagensis refractus",NA
"15394","9049092","","Phyllocactus cartagensis robustus","Phyllocactus cartagensis robustus",NA
"15395","8675528","","Phyllocactus hookeri","Phyllocactus hookeri",NA
"15396","10580203","","Phyllocactus marginatus","Phyllocactus marginatus",NA
"15397","8675546","","Phyllocactus stenopetalus","Phyllocactus stenopetalus",NA
"15398","2682708","72140","Addisonia","Addisonia",NA
"15399","9066848","","Cereus ackermannii","Cereus ackermannii",NA
"15400","2773748","","Cereus hookeri","Cereus hookeri",NA
"15401","9520283","","Cereus speciosissimus lateritius","Cereus speciosissimus lateritius",NA
"15402","9520958","","Cereus splendidus","Cereus splendidus",NA
"15403","2663286","21653270","Epiphyllum","Epiphyllum",NA
"15404","","5184570","Epiphyllum ackermannii","Epiphyllum ackermannii Haw.",NA
"15405","10578349","","Epiphyllum aitoni","Epiphyllum aitoni",NA
"15406","","5184611","Epiphyllum hybridum","Epiphyllum hybridum Hort.ex Pfeiff.",NA
"15407","5848659","","Epiphyllum phyllanthoides","Epiphyllum phyllanthoides",NA
"15408","9000768","","Epiphyllum speciosum","Epiphyllum speciosum",NA
"15409","10578378","","Epiphyllum splendidum","Epiphyllum splendidum",NA
"15410","3410741","5188879","Heliocereus","Heliocereus",NA
"15411","5770451","","Heliocereus speciosissimus","Heliocereus speciosissimus",NA
"15412","","","Hortus","",NA
"15413","3474732","5194791","Phyllocactus","Phyllocactus",NA
"15414","9000753","","Phyllocactus ackermannii","Phyllocactus ackermannii",NA
"15415","2682708","72140","Addisonia","Addisonia",NA
"15416","9066848","","Cereus ackermannii","Cereus ackermannii",NA
"15417","2773748","","Cereus hookeri","Cereus hookeri",NA
"15418","9520283","","Cereus speciosissimus lateritius","Cereus speciosissimus lateritius",NA
"15419","9520958","","Cereus splendidus","Cereus splendidus",NA
"15420","2663286","21653270","Epiphyllum","Epiphyllum",NA
"15421","","5184570","Epiphyllum ackermannii","Epiphyllum ackermannii Haw.",NA
"15422","10578349","","Epiphyllum aitoni","Epiphyllum aitoni",NA
"15423","","5184611","Epiphyllum hybridum","Epiphyllum hybridum Hort.ex Pfeiff.",NA
"15424","5848659","","Epiphyllum phyllanthoides","Epiphyllum phyllanthoides",NA
"15425","9000768","","Epiphyllum speciosum","Epiphyllum speciosum",NA
"15426","10578378","","Epiphyllum splendidum","Epiphyllum splendidum",NA
"15427","3410741","5188879","Heliocereus","Heliocereus",NA
"15428","5770451","","Heliocereus speciosissimus","Heliocereus speciosissimus",NA
"15429","","","Hortus","",NA
"15430","3474732","5194791","Phyllocactus","Phyllocactus",NA
"15431","9000753","","Phyllocactus ackermannii","Phyllocactus ackermannii",NA
"15432","2682708","72140","Addisonia","Addisonia",NA
"15433","9066848","","Cereus ackermannii","Cereus ackermannii",NA
"15434","2773748","","Cereus hookeri","Cereus hookeri",NA
"15435","9520283","","Cereus speciosissimus lateritius","Cereus speciosissimus lateritius",NA
"15436","9520958","","Cereus splendidus","Cereus splendidus",NA
"15437","2663286","21653270","Epiphyllum","Epiphyllum",NA
"15438","","5184570","Epiphyllum ackermannii","Epiphyllum ackermannii Haw.",NA
"15439","10578349","","Epiphyllum aitoni","Epiphyllum aitoni",NA
"15440","","5184611","Epiphyllum hybridum","Epiphyllum hybridum Hort.ex Pfeiff.",NA
"15441","5848659","","Epiphyllum phyllanthoides","Epiphyllum phyllanthoides",NA
"15442","9000768","","Epiphyllum speciosum","Epiphyllum speciosum",NA
"15443","10578378","","Epiphyllum splendidum","Epiphyllum splendidum",NA
"15444","3410741","5188879","Heliocereus","Heliocereus",NA
"15445","5770451","","Heliocereus speciosissimus","Heliocereus speciosissimus",NA
"15446","","","Hortus","",NA
"15447","3474732","5194791","Phyllocactus","Phyllocactus",NA
"15448","9000753","","Phyllocactus ackermannii","Phyllocactus ackermannii",NA
"15449","","5184570","Epiphyllum ackermannii","Epiphyllum ackermannii Haw.",NA
"15450","5779798","5184591","Epiphyllum crenatum","Epiphyllum crenatum",NA
"15451","10578377","","Epiphyllum splendens","Epiphyllum splendens",NA
"15452","","5191347","Heliocereus speciosus","Heliocereus speciosus D. Don (1824)",NA
"15453","","","Hortus","",NA
"15454","1841646","","Phyllocactus albus grandiflorus","Phyllocactus Link",NA
"15455","8675447","","Phyllocactus cooperi","Phyllocactus cooperi",NA
"15456","8380627","","Phyllocactus crenato grandiflorus","Phyllocactus crenatus (Lindl.) Walp.",NA
"15457","1841646","","Phyllocactus erebus","Phyllocactus Link",NA
"15458","1841646","","Phyllocactus haagei","Phyllocactus Link",NA
"15459","","","Phyllocactus hibridus gordonianus","Phyllocactus × hybridus Hort.",NA
"15460","","","Phyllocactus hibridus wrayi","Phyllocactus × hybridus Hort.",NA
"15461","","","Phyllocactus hildmannii","Phyllocactus × hildmannii Hildm.",NA
"15462","1841646","","Phyllocactus marsus","Phyllocactus Link",NA
"15463","8675478","","Phyllocactus pfersdorffii","Phyllocactus pfersdorffii",NA
"15464","1841646","","Phyllocactus roseus grandiflorus","Phyllocactus Link",NA
"15465","1841646","","Phyllocactus roseus grandissimus","Phyllocactus Link",NA
"15466","10580207","","Phyllocactus ruestii","Phyllocactus ruestii",NA
"15467","2669286","484884","Selenicereus grandiflorus","Selenicereus grandiflorus",NA
"15468","9513620","","Cereus mexicanus","Cereus mexicanus",NA
"15469","","","Epiphylhwi speciosum laieritium","",NA
"15470","2663286","21653270","Epiphyllum","Epiphyllum",NA
"15471","3474732","5194791","Phyllocactus","Phyllocactus",NA
"15472","","","Phyllocactus tuna","",NA
"15473","3413866","5197056","Zygocactus","Zygocactus",NA
"15474","9072434","5181931","Cereus biformis","Cereus biformis Lindl.",NA
"15475","","","Disisocaclus","",NA
"15476","1841391","5188879","Disocactus","Disocactus",NA
"15477","5785028","5188900","Disocactus biformis","Disocactus biformis",NA
"15478","2663286","21653270","Epiphyllum","Epiphyllum",NA
"15479","448666","4228","CACTACEAE","Cactaceae",NA
"15480","9072434","5181931","Cereus biformis","Cereus biformis Lindl.",NA
"15481","","5187913","Chiapasia","Chiapasia Britton & J. N. Rose",NA
"15482","8380606","","Disisocactus biformis","Disisocactus biformis",NA
"15483","5785028","5188900","Disocactus biformis","Disocactus biformis",NA
"15484","5780476","5188902","Disocactus eichlamii","Disocactus eichlamii",NA
"15485","5770434","","Epiphyllum biforme","Epiphyllum biforme",NA
"15486","3474732","5194791","Phyllocactus","Phyllocactus",NA
"15487","9000875","","Phyllocactus biformis","Phyllocactus biformis",NA
"15488","","5187913","Chiapasia","Chiapasia Britton & J. N. Rose",NA
"15489","3474667","","Chiapasia nelsonii","Chiapasia nelsonii",NA
"15490","5780476","5188902","Disocactus eichlamii","Disocactus eichlamii",NA
"15491","5770443","","Epiphyllum nelsonii","Epiphyllum nelsonii",NA
"15492","9117162","","Phyllocaclus nelsonii","Phyllocactus nelsonii (Britton & Rose) Vaupel",NA
"15493","9387033","","Phyllocactus chiapensis","Phyllocactus chiapensis",NA
"15494","9049527","","Phyllocactus eichlamii","Phyllocactus eichlamii",NA
"15495","","","Purpus","",NA
"15496","3475248","5189029","Eccremocactus","Eccremocactus",NA
"15497","3475251","5189030","Eccremocactus bradei","Eccremocactus bradei",NA
"15498","","5193572","Nopalxochia","Nopalxochia Britton & J. N. Rose",NA
"15499","","","Orotina","",NA
"15500","9236870","","Phyllocactus bradei","Phyllocactus bradei",NA
"15501","9387033","","Phyllocactus chiapensis","Phyllocactus chiapensis",NA
"15502","1842179","5189030","Eccremocacius bradei","Eccremocactus bradei Britton & Rose",NA
"15503","1842179","5189030","Eccremocacius bradei","Eccremocactus bradei Britton & Rose",NA
"15504","9516423","","Cereus phyllanthoides","Cereus phyllanthoides",NA
"15505","9516445","","Cereus phyllanthoides albiflorus","Cereus phyllanthoides albiflorus",NA
"15506","9516463","","Cereus phyllanthoides curtisii","Cereus phyllanthoides curtisii",NA
"15507","9516480","","Cereus phyllanthoides guillardieri","Cereus phyllanthoides quillardieri",NA
"15508","9516513","","Cereus phyllanthoides vandesii","Cereus phyllanthoides vandesii",NA
"15509","","","Cereus phyllanthoides var. stricta","",NA
"15510","9516424","","Cereus phyllanthoides var.stricta","Cereus phyllanthoides (DC.) DC.",NA
"15511","5848659","","Epiphyllum phyllanthoides","Epiphyllum phyllanthoides",NA
"15512","9000768","","Epiphyllum speciosum","Epiphyllum speciosum",NA
"15513","","","Epiphyllum vandesii","Epiphyllum × vandesii G.Don",NA
"15514","","","Heliocereus elegantis simus","",NA
"15515","5766657","","Nopalxochia phyllanthoides","Nopalxochia phyllanthoides",NA
"15516","9000810","","Opuntia speciosa","Opuntia speciosa",NA
"15517","8380710","","Phyllocactus phyllanthoides","Phyllocactus phyllanthoides",NA
"15518","","","Phyllocactus phyllanthoides albiflorus","",NA
"15519","8380711","","Phyllocactus phyllanthoides albiflorus striatus striatus multiflorus","Phyllocactus phyllanthoides (DC.) Salm-Dyck",NA
"15520","448666","4228","CACTACEAE","Cactaceae",NA
"15521","3402987","5197037","Wittia","Wittia",NA
"15522","9015949","5197038","Wittia amazonica","Wittia amazonica K. Schum.",NA
"15523","3402987","5197037","Wittia","Wittia",NA
"15524","","5197041","Wittia panamensis","Wittia panamensis Britton & J. N. Rose",NA
"15525","","5187248","Acanthorhipsalis","Acanthorhipsalis (K. Schum.) Britton & J. N. Rose",NA
"15526","657350","38008","Cereus","Cereus",NA
"15527","3475189","","Erythrorhipsalis","Erythrorhipsalis",NA
"15528","1841349","5191591","Lepismium","Lepismium",NA
"15529","4847745","","Ophiorhipsalis","Ophiorhipsalis",NA
"15530","3474813","5194766","Pfeiffera","Pfeiffera",NA
"15531","5772811","5191627","Pfeiffera ianthothele","Pfeiffera ianthothele",NA
"15532","1841350","5195058","Pseudorhipsalis","Pseudorhipsalis",NA
"15533","","72701","Rhipsalis","Rhipsalis Gaertn.",NA
"15534","5787324","5181652","Rhipsalis pilocarpa","Rhipsalis pilocarpa",NA
"15535","3346329","","Subtribe","Subtribe",NA
"15536","9116776","","Eyythrorhipsalis pilocarpa","Erythrorhipsalis pilocarpa (Loefgr.) Berger",NA
"15537","3474799","5195785","Rhipsalidopsis","Rhipsalidopsis",NA
"15538","","72701","Rhipsalis","Rhipsalis Gaertn.",NA
"15539","3475192","5181576","Rhipsalis grandiflora","Rhipsalis grandiflora",NA
"15540","3475197","","Rhipsalis shaferi","Rhipsalis shaferi",NA
"15541","9116776","","Eyythrorhipsalis pilocarpa","Erythrorhipsalis pilocarpa (Loefgr.) Berger",NA
"15542","3474799","5195785","Rhipsalidopsis","Rhipsalidopsis",NA
"15543","","72701","Rhipsalis","Rhipsalis Gaertn.",NA
"15544","3475192","5181576","Rhipsalis grandiflora","Rhipsalis grandiflora",NA
"15545","3475197","","Rhipsalis shaferi","Rhipsalis shaferi",NA
"15546","3475209","","Epiphyllanthus","Epiphyllanthus",NA
"15547","9116775","","Erythrorhipsalis pilocarpa","Erythrorhipsalis pilocarpa",NA
"15548","2646159","11255298","Opuntia","Opuntia",NA
"15549","","","Pfeifera rhipsaloides","",NA
"15550","3474813","5194766","Pfeiffera","Pfeiffera",NA
"15551","3474799","5195785","Rhipsalidopsis","Rhipsalidopsis",NA
"15552","5772744","","Rhipsalidopsis rosea","Rhipsalidopsis rosea",NA
"15553","","72701","Rhipsalis","Rhipsalis Gaertn.",NA
"15554","5787324","5181652","Rhipsalis pilocarpa","Rhipsalis pilocarpa",NA
"15555","9129432","5181678","Rhipsalis rosea","Rhipsalis rosea",NA
"15556","3006157","47676","Ypanema","Ypanema",NA
"15557","3413866","5197056","Zygocactus","Zygocactus",NA
"15558","5772831","","Acanthorhipsalis micrantha","Acanthorhipsalis micrantha",NA
"15559","448666","4228","CACTACEAE","Cactaceae",NA
"15560","657350","38008","Cereus","Cereus",NA
"15561","5923685","","Cereus ianthothele","Cereus ianthothele",NA
"15562","10578617","","Hariota cereiformis","Hariota cereiformis",NA
"15563","3474813","5194766","Pfeiffera","Pfeiffera",NA
"15564","10580183","","Pfeiffera cereiformis","Pfeiffera cereiformis",NA
"15565","5772811","5191627","Pfeiffera ianthothele","Pfeiffera ianthothele",NA
"15566","","72701","Rhipsalis","Rhipsalis Gaertn.",NA
"15567","","","Rhipsalis cereiformis","Rhipsalis cereiformis",NA
"15568","9248139","","Rhipsalis ianthothele","Rhipsalis ianthothele",NA
"15569","9129432","5181678","Rhipsalis rosea","Rhipsalis rosea",NA
"15570","","5187248","Acanthorhipsalis","Acanthorhipsalis (K. Schum.) Britton & J. N. Rose",NA
"15571","5786068","5191609","Lepisminm cruciforme","Lepismium cruciforme",NA
"15572","3474813","5194766","Pfeiffera","Pfeiffera",NA
"15573","3475193","","Rhipsalis jamaicensis","Rhipsalis jamaicensis",NA
"15574","","5187248","Acanthorhipsalis","Acanthorhipsalis (K. Schum.) Britton & J. N. Rose",NA
"15575","5786068","5191609","Lepisminm cruciforme","Lepismium cruciforme",NA
"15576","3474813","5194766","Pfeiffera","Pfeiffera",NA
"15577","3475193","","Rhipsalis jamaicensis","Rhipsalis jamaicensis",NA
"15578","","","A. crenala","",NA
"15579","","5187248","Acanthorhipsalis","Acanthorhipsalis (K. Schum.) Britton & J. N. Rose",NA
"15580","5772792","","Acanthorhipsalis crenata","Acanthorhipsalis crenata",NA
"15581","5772831","","Acanthorhipsalis micrantha","Acanthorhipsalis micrantha",NA
"15582","5772843","","Acanthorhipsalis monacantha","Acanthorhipsalis monacantha",NA
"15583","657350","38008","Cereus","Cereus",NA
"15584","3474582","","Cereus micranthus","Cereus micranthus",NA
"15585","10580183","","Pfeiffera cereiformis","Pfeiffera cereiformis",NA
"15586","","72701","Rhipsalis","Rhipsalis Gaertn.",NA
"15587","5772792","","Acanthorhipsalis crenata","Acanthorhipsalis crenata",NA
"15588","5772843","","Acanthorhipsalis monacantha","Acanthorhipsalis monacantha",NA
"15589","448666","4228","CACTACEAE","Cactaceae",NA
"15590","","5191172","Hariota","Hariota Adans.",NA
"15591","8542364","","Hariota cinerea","Hariota cinerea",NA
"15592","","","Hartiotu monacantha","",NA
"15593","","72701","Rhipsalis","Rhipsalis Gaertn.",NA
"15594","9248159","","Epiphyllum alatum","Epiphyllum alatum",NA
"15595","9248178","","Hariota alata","Hariota alata",NA
"15596","9297972","","Hariota swartziana","Hariota swartziana",NA
"15597","1841350","5195058","Pseudorhipsalis","Pseudorhipsalis",NA
"15598","9209185","5195060","Pseudorhipsalis alata","Pseudorhipsalis alata (Sw.) Britton & Rose",NA
"15599","5780551","","Pseudorhipsalis himantoclada","Pseudorhipsalis himantoclada",NA
"15600","","72701","Rhipsalis","Rhipsalis Gaertn.",NA
"15601","9092933","","Rhipsalis alata","Rhipsalis alata",NA
"15602","9297987","","Rhipsalis harrisii","Rhipsalis harrisii",NA
"15603","9020699","","Rhipsalis himantoclada","Rhipsalis himantoclada",NA
"15604","","5181624","Rhipsalis monacantha","Rhipsalis monacantha Griseb.",NA
"15605","5885080","5181669","Rhipsalis ramulosa","Rhipsalis ramulosa (Salm-Dyck) Pfeiff.",NA
"15606","9297955","","Rhipsalis swartziana","Rhipsalis swartziana",NA
"15607","","5197039","Wittia costaricensis","Wittia costaricensis Britton & J. N. Rose",NA
"15608","448666","4228","CACTACEAE","Cactaceae",NA
"15609","","","Cereiis alatus crassioi","",NA
"15610","1841349","5191591","Lepismium","Lepismium",NA
"15611","","","Martius","",NA
"15612","2646159","11255298","Opuntia","Opuntia",NA
"15613","9209185","5195060","Pseudorhipsalis alata","Pseudorhipsalis alata (Sw.) Britton & Rose",NA
"15614","5780551","","Pseudorhipsalis himantoclada","Pseudorhipsalis himantoclada",NA
"15615","","","R. ramnlosa","",NA
"15616","","","Rliipsalis alata","",NA
